,code,lat,lon,city,name
2602,ROT,-38.1047,176.314,Rotorua,Rotorua Airport
2603,ROV,47.2556,39.8169,Taganrog,Rostov East Airport
2604,ROW,33.3071,-104.519,Roswell,Roswell Industrial Air Center
2605,RPR,21.1671,81.7473,Banarsi,Raipur Airport
2606,RRG,-20.2554,57.5517,Rodrigues Is,Mauritius
2607,RRS,62.5792,11.3458,Roros,Roeros Airport
2608,RSA,-36.5881,-64.2756,Santa Rosa,Santa Rosa Airport
2609,RSD,24.8917,-76.1781,Rock Sound,Rock Sound Airport
2610,RSH,61.7833,-161.333,Russian Mission,Russian
2611,RSJ,48.6339,-122.81,Olga,Rosario Seaplane Base
2612,RST,43.9101,-92.4884,Rochester,Rochester International Airport
2613,RSU,34.8369,127.619,Yeosu-Si,Yeosu Airport
2614,RSW,26.5228,-81.7531,Fort Myers,Southwest Florida International Airport
2615,RTA,-12.5017,177.066,Rotuma Island,Rotuma
2616,RTB,16.3242,-86.5323,Roatán,Roatan Island Airport
2617,RTG,-8.5878,120.483,Ruteng,Satartacik Airport
2618,RTM,51.9525,4.4392,Rotterdam,Rotterdam Airport
2619,RTW,51.5617,46.0419,Saratov,Saratov Airport
2620,RUA,37.5534,-76.3539,Arua,Arua
2621,RUD,59.9448,10.6382,Oslo,Oslo
2622,RUH,24.9625,46.7078,Riyadh,King Khalid International Airport
2623,RUK,28.3948,84.1278,Rukumkot,Nepal
2624,RUM,27.3333,86.55,Rumjatar,Rumjatar Airport
2625,RUN,-20.8772,55.5214,Sainte-Marie,Saint Denis Gillot Airport
2626,RUR,51.0804,6.14209,Rurutu,Rurutu
2627,RUT,43.5291,-72.945,North Clarendon,Rutland State Airport
2628,RVA,-22.8053,47.8206,Farafangana,Farafangana
2629,RVE,6.9581,-71.855,Saravena,Saravena El Eden Airport
2630,RVK,64.8402,11.1352,Rorvik,Ryumsjoen Airport
2631,RVN,66.5628,25.8266,Saarenkylä,Rovaniemi Airport
2632,RVT,-24.4378,121.079,Ravensthorpe,Western Australia
2633,RVV,-23.8862,-147.665,Rairua,Raivavae Airport
2634,RXS,11.6,122.751,Ivisan,Roxas Airport
2635,RYG,59.3789,10.7856,Rygge,Moss Airport
2636,RYK,28.4,70.2833,Rahim Yar Khan,Rahim Yar Khan
2637,RZE,50.1062,22.0243,Trzebownisko,Jasionka Airport
2638,RZP,15.5931,120.739,Taytay Sandoval,Philippines
2639,RZR,36.9108,50.6806,Ramsar,Ramsar Airport
2640,RZS,33.6403,73.8569,Sawan,Sawan
2641,SAB,17.6394,-63.2316,,Yrausquin Airport
2642,SAH,15.48,44.2208,Ar Raudha,Sanaa International Airport
2643,SAL,13.44,-89.0558,San Luis,El Salvador International Airport
2644,SAN,32.7299,-117.195,San Diego,San Diego International Airport
2645,SAP,15.4514,-87.9242,San Pedro Sula,La Mesa International Airport
2646,SAQ,25.05,-78.0333,San Andros,San Andros Municipal Airport
2647,SAT,29.5252,-98.4729,San Antonio,San Antonio International Airport
2648,SAV,32.1338,-81.2133,Savannah,Savannah International Airport
2649,SAW,40.9928,29.034,Umraniye,Istanbul Sabiha Gokcen Airport
2650,SBA,34.4255,-119.835,Goleta,Santa Barbara Municipal Airport
2651,SBH,17.8667,-62.8333,Gustavia,Gustavia Airport
2652,SBL,-13.7667,-65.5833,Santa Ana,Santa Ana de Yacuma Airport
2653,SBN,41.7006,-86.311,South Bend,South Bend Regional Airport
2654,SBP,35.239,-120.641,San Luis Obispo,San Luis Obispo County Airport
2655,SBR,-9.4,142.667,Saibai Island,Saibai Island
2656,SBW,2.3417,111.838,Sibu,Sibu Airport
2657,SBY,38.3431,-75.517,Salisbury,Salisbury-Wicomico County Regional Airport
2658,SBZ,45.7882,24.0943,Sibiu,Turnisor Airport
2659,SCC,70.1975,-148.458,Prudhoe Bay,Deadhorse Airport
2660,SCE,40.8515,-77.851,State College,University Park Airport
2661,SCK,37.8973,-121.253,Stockton,Stockton Metropolitan Airport
2662,SCL,-33.39,-70.785,Lo Amor,Arturo Merino Benitez International Airport
2663,SCM,61.8425,-165.58,Scammon Bay,Scammon Bay
2664,SCN,49.2188,7.11263,Sarrebruck,Saarbrucken Airport
2665,SCO,43.8667,51.1,Aktau,Aktau
2666,SCQ,42.8991,-8.41646,Santiago,Santiago Airport
2667,SCT,25.6472,-100.172,Socotra,Socotra
2668,SCU,19.9708,-75.8364,,Antonio Maceo Airport
2669,SCV,47.6943,26.363,,Suceava Salcea Airport
2670,SCW,61.6726,50.822,Syktyvkar,Russia
2671,SCX,16.2104,-95.1989,Salina Cruz,Salina Cruz
2672,SCY,-0.91,-89.6067,Puerto Baquerizo Moreno,San Cristobal Airport
2673,SCZ,-11.6167,166.85,Santa Cruz Is,Santa Cruz Is
2674,SDD,-14.9244,13.5767,Lubango,Lubango Airport
2675,SDE,-27.7675,-64.3106,Frías,Santiago del Estero Airport
2676,SDF,38.1865,-85.7462,Louisville,Louisville International Airport
2677,SDG,35.25,47.0092,Sanandaj,Sanandaj Airport
2678,SDJ,38.1401,140.918,Natori-shi,Sendai Airport
2679,SDK,5.9017,118.053,Sandakan,Sandakan Airport
2680,SDL,62.5249,17.4407,Bergeforsen,Sundsvall Harnosand Airport
2681,SDN,61.8296,6.10628,Sandene,Sandane Airport
2682,SDP,55.3184,-160.523,Sand Point,Sand Point Airport
2683,SDQ,18.4292,-69.6692,Santo Domingo,De Las Americas International Airport
2684,SDR,43.4232,-3.82375,Santander,Santander Airport
2685,SDT,34.8125,72.3528,Saidu,Saidu Sharif Airport
2686,SDU,-22.9107,-43.1707,Rio de Janeiro,Santos Dumont Airport
2687,SDV,32.1104,34.7823,Tel Aviv Yafo,Sde Dov Airport
2688,SDY,47.7113,-104.184,Sidney,Sidney Richland Municipal Airport
2689,SEA,47.4405,-122.296,Seattle,Tacoma International Airport
2690,SEB,26.9933,14.4669,Sabha,Sebha Airport
2691,SEN,51.5678,0.69928,Southend on Sea,Southend Airport
2692,SEW,40.6438,-93.2598,Siwa,Siwa
2693,SEZ,-4.6751,55.5177,Victoria,Seychelles International Airport
2694,SFA,34.7181,10.6917,Safaqis,El Maou Airport
2695,SFB,28.773,-81.2403,Sanford,Orlando Sanford International Airport
2696,SFD,7.8856,-67.4406,San Fernando de Apure,San Fernando de Apure Airport
2697,SFE,16.5958,120.302,San Fernando,San Fernando Airport
2698,SFG,18.0421,-63.1144,,Grand Case-Esperance Airport
2699,SFJ,67.0169,-50.6892,Kangerlussuaq,Kangerlussuaq
2700,SFL,14.9,-24.5167,Sao Filipe,Sao Filipe
2701,SFN,-31.7108,-60.8117,Santa Fe,Sauce Viejo Airport
2702,SFO,37.6148,-122.392,San Francisco,San Francisco International Airport
2703,SFT,64.6236,21.0675,Skelleftea,Skelleftea Airport
2704,SGC,61.3468,73.4182,Khanty-Mansiysk,Surgut North Airport
2705,SGD,54.963,9.78978,Sonderborg,Sonderborg Airport
2706,SGF,37.243,-93.3817,Springfield,Springfield Regional Airport
2707,SGN,10.8191,106.658,Ho Chi Minh City,Tan Son Nhut Airport
2708,SGO,-28.0833,148.75,St George,St George
2709,SGU,37.0973,-113.591,St. George,St George Municipal Airport
2710,SGX,-10.6668,36.3287,Songea,Ruvuma
2711,SGY,59.4594,-135.314,Skagway,Skagway Airport
2712,SHA,31.1865,121.34,Shanghai,Hongqiao Airport
2713,SHB,43.5767,144.958,Nakashibetsu-cho,Nakashibetsu Airport
2714,SHC,14.0833,38.2833,Indaselassie,Indaselassie
2715,SHD,38.2637,-78.9013,Weyers Cave,Shenandoah Valley Regional Airport
2716,SHE,41.7857,123.529,Shenyang,Dongta Airport
2717,SHG,66.8801,-157.067,Shungnak,Shungnak Airport
2718,SHH,66.2568,-166.067,Shishmaref,Shishmaref
2719,SHJ,25.3297,55.5178,Ajman,Sharjah International Airport
2720,SHL,25.5667,91.8833,Shillong,Shillong
2721,SHM,33.664,135.362,Shirahama-cho,Nanki-Shirahama Airport
2722,SHP,45.0167,119.75,Qinhuangdao,Qinhuangdao
2723,SHR,44.7739,-106.97,Sheridan,Sheridan County Airport
2724,SHV,32.4549,-93.8285,Shreveport,Shreveport Regional Airport
2725,SHW,17.4686,47.1242,As-Saraura,Sharurah Airport
2726,SHX,62.6333,-159.583,Shageluk,Shageluk
2727,SHY,-3.66487,33.4212,Shinyanga,Shinyanga
2728,SIA,34.3667,108.7,Xi'an,Xiguan Airport
2729,SIC,42.0189,35.0792,Sinop,Sinop
2730,SID,16.745,-22.9517,Santa Maria,Amilcar Cabral International Airport
2731,SIF,27,85.5333,Simara,Simara Airport
2732,SIG,18.4558,-66.0981,San Juan,Isla Grande Airport
2733,SIN,1.3578,103.991,Singapore,Singapore Changi Airport
2734,SIP,45.0153,33.9941,Simferopol',Simferopol North Airport
2735,SIT,57.0535,-135.366,Sitka,Sitka Airport
2736,SJC,37.3679,-121.926,San Jose,Norman Y Mineta San Jose International Airport
2737,SJD,23.1564,-109.723,S. Jose del Cabo,Los Cabos International Airport
2738,SJE,2.59328,-72.6081,San Jose del Guavuare,San Jose del Guaviaro Airport
2739,SJI,12.3611,121.047,San Jose,San Jose Airport
2740,SJJ,43.8247,18.3361,Ilidža,Sarajevo Airport
2741,SJK,-23.2283,-45.8706,Sao Jose dos Campos,Sao Jose dos Campos Airport
2742,SJO,9.9919,-84.2114,Heredia,Juan Santamaria International Airport
2743,SJP,-20.8156,-49.4042,São José do Rio Prêto,Sao Jose do Rio Preto Airport
2744,SJT,31.3616,-100.507,San Angelo,Mathis Field Airport
2745,SJU,18.4367,-66.0095,Carolina,Luis Munoz Marin Airport
2746,SJW,38.0492,114.489,Shijiazhuang,Shijiazhuang
2747,SJY,62.6937,22.8289,Seinajoki,Ilmajoki Airport
2748,SJZ,38.6653,-28.175,Velas,Sao Jorge Airport
2749,SKB,17.3128,-62.7178,Basseterre,Golden Rock Airport
2750,SKC,-6.65619,145.859,Suki,Papua New Guinea
2751,SKD,39.6667,66.9667,Samarkand,Samarqand
2752,SKE,59.1844,9.56938,Skien,Geiterygen Airport
2753,SKG,40.5208,22.9722,Thessaloniki,Thessaloniki Airport
2754,SKH,28.4908,81.7689,Surkhet,Surkhet
2755,SKK,64.3549,-161.193,Shaktoolik,Shaktoolik
2756,SKN,68.5802,15.0325,Stokkmarknes,Stokmarknes Airport
2757,SKO,12.9164,5.2075,Shunni,Sadiq Abubakar Iii Airport
2758,SKP,41.9606,21.6217,Skopje,Petrovec
2759,SKT,32.5194,74.5555,Sialkot,Sialkot
2760,SKU,38.9683,24.4881,Skiros,Skiros Airport
2761,SKZ,27.7236,68.7903,Sukkur,Sukkur Airport
2762,SLA,-24.8589,-65.4756,La Caldera,Salta Airport
2763,SLC,40.7862,-111.982,Salt Lake City,Salt Lake City International Airport
2764,SLE,44.9104,-123.008,Salem,Mcnary Field Airport
